date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:22:59	35951/35951	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Nov%202016%2009:26:46%20GMT	https://www.rxmediciner.com/js/bootstrap.min.js?v=1817241787	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/bootstrap.mine075.js	(from https://www.rxmediciner.com/product/concerta/)
07:23:00	6618/6618	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2025%20Oct%202018%2002:16:00%20GMT	https://www.rxmediciner.com/js/jquery.slicknav.min.js?v=1003087225	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/jquery.slicknav.min16be.js	(from https://www.rxmediciner.com/product/concerta/)
07:23:02	11733/11733	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Nov%202016%2009:26:46%20GMT	https://www.rxmediciner.com/js/easyResponsiveTabs.js?v=568963584	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/easyResponsiveTabs87f3.js	(from https://www.rxmediciner.com/product/concerta/)
07:23:02	54781/54781	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Apr%202019%2001:30:36%20GMT	https://www.rxmediciner.com/js/owl.carousel.min.js?v=900982465	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/owl.carousel.min8cb5.js	(from https://www.rxmediciner.com/product/concerta/)
07:23:04	2685/2685	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2016%20Jan%202021%2008:00:38%20GMT	https://www.rxmediciner.com/js/main.js?v=304276183	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/main68ad.js	(from https://www.rxmediciner.com/product/concerta/)
07:23:06	95930/95930	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2025%20Oct%202018%2002:38:00%20GMT	https://www.rxmediciner.com/js/jquery-1.11.2.min.js?v=1649232806	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/jquery-1.11.2.min3831.js	(from https://www.rxmediciner.com/product/dukoral/)
07:23:08	23688/23688	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Apr%202019%2000:30:02%20GMT	https://www.rxmediciner.com/css/font-awesome.min.css?v=1341828504	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/font-awesome.min11f9.css	(from https://www.rxmediciner.com/product/dukoral/)
07:23:08	6152/6152	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20May%202019%2004:57:40%20GMT	https://www.rxmediciner.com/css/owl.carousel.css?v=943290673	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/owl.carouselac9d.css	(from https://www.rxmediciner.com/product/dukoral/)
07:23:09	117302/117302	---M-Z	200	added ('OK')	text/css	date:Wed,%2024%20Apr%202019%2005:18:56%20GMT	https://www.rxmediciner.com/css/bootstrap.min.css?v=824380767	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/bootstrap.min9ff0.css	(from https://www.rxmediciner.com/product/dukoral/)
07:23:10	2353/2353	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Nov%202016%2009:24:52%20GMT	https://www.rxmediciner.com/css/slicknav.min.css?v=1714094516	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/slicknav.min68fe.css	(from https://www.rxmediciner.com/product/dukoral/)
07:23:11	71642/71642	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Feb%202021%2007:47:45%20GMT	https://www.rxmediciner.com/css/style.css?v=226545439	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/style6ad7.css	(from https://www.rxmediciner.com/product/dukoral/)
07:23:11	10108/10108	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Apr%202019%2000:32:58%20GMT	https://www.rxmediciner.com/css/responsive.css?v=1046203234	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/responsive022c.css	(from https://www.rxmediciner.com/product/dukoral/)
07:23:12	22459/22459	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Apr%202023%2014:23:00%20GMT	https://www.rxmediciner.com/product/dukoral/world-contries.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/dukoral/world-contries.jpg	(from https://www.rxmediciner.com/product/dukoral/)
07:23:14	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:02%20GMT	https://www.rxmediciner.com/product/disal-50mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/disal-50mg	(from https://www.rxmediciner.com/product/dukoral/)
07:23:15	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:03%20GMT	https://www.rxmediciner.com/product/disal-50mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/disal-50mg	(from https://www.rxmediciner.com/product/dukoral/)
07:23:16	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:04%20GMT	https://www.rxmediciner.com/product/hydroklortiazid-25-50-mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/hydroklortiazid-25-50-mg	(from https://www.rxmediciner.com/product/dukoral/)
07:23:16	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:05%20GMT	https://www.rxmediciner.com/product/hydroklortiazid-25-50-mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/hydroklortiazid-25-50-mg	(from https://www.rxmediciner.com/product/dukoral/)
07:23:17	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:06%20GMT	https://www.rxmediciner.com/product/furosemiden-20mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/furosemiden-20mg	(from https://www.rxmediciner.com/product/dukoral/)
07:23:18	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:06%20GMT	https://www.rxmediciner.com/product/furosemiden-20mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/furosemiden-20mg	(from https://www.rxmediciner.com/product/dukoral/)
07:23:19	35951/35951	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Nov%202016%2009:26:46%20GMT	https://www.rxmediciner.com/js/bootstrap.min.js?v=340686957	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/bootstrap.min49d6.js	(from https://www.rxmediciner.com/product/dukoral/)
07:23:20	6618/6618	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2025%20Oct%202018%2002:16:00%20GMT	https://www.rxmediciner.com/js/jquery.slicknav.min.js?v=564793293	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/jquery.slicknav.mind002.js	(from https://www.rxmediciner.com/product/dukoral/)
07:23:20	54781/54781	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Apr%202019%2001:30:36%20GMT	https://www.rxmediciner.com/js/owl.carousel.min.js?v=1341532710	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/owl.carousel.min0ea0.js	(from https://www.rxmediciner.com/product/dukoral/)
07:23:22	11733/11733	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Nov%202016%2009:26:46%20GMT	https://www.rxmediciner.com/js/easyResponsiveTabs.js?v=627047242	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/easyResponsiveTabs28a2.js	(from https://www.rxmediciner.com/product/dukoral/)
07:23:23	2685/2685	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2016%20Jan%202021%2008:00:38%20GMT	https://www.rxmediciner.com/js/main.js?v=825219341	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/maine4a7.js	(from https://www.rxmediciner.com/product/dukoral/)
07:23:24	95930/95930	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2025%20Oct%202018%2002:38:00%20GMT	https://www.rxmediciner.com/js/jquery-1.11.2.min.js?v=391602128	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/jquery-1.11.2.min1fd0.js	(from https://www.rxmediciner.com/product/imovane/)
07:23:25	23688/23688	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Apr%202019%2000:30:02%20GMT	https://www.rxmediciner.com/css/font-awesome.min.css?v=1636363468	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/font-awesome.minb71a.css	(from https://www.rxmediciner.com/product/imovane/)
07:23:25	6152/6152	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20May%202019%2004:57:40%20GMT	https://www.rxmediciner.com/css/owl.carousel.css?v=760674557	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/owl.carouselca91.css	(from https://www.rxmediciner.com/product/imovane/)
07:23:26	117302/117302	---M-Z	200	added ('OK')	text/css	date:Wed,%2024%20Apr%202019%2005:18:56%20GMT	https://www.rxmediciner.com/css/bootstrap.min.css?v=298855934	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/bootstrap.min2640.css	(from https://www.rxmediciner.com/product/imovane/)
07:23:27	2353/2353	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Nov%202016%2009:24:52%20GMT	https://www.rxmediciner.com/css/slicknav.min.css?v=1350686957	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/slicknav.mina36b.css	(from https://www.rxmediciner.com/product/imovane/)
07:23:29	71642/71642	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Feb%202021%2007:47:45%20GMT	https://www.rxmediciner.com/css/style.css?v=2016473287	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/styleab80.css	(from https://www.rxmediciner.com/product/imovane/)
07:23:29	10108/10108	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Apr%202019%2000:32:58%20GMT	https://www.rxmediciner.com/css/responsive.css?v=21985753	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/responsive0712.css	(from https://www.rxmediciner.com/product/imovane/)
07:23:30	22459/22459	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Apr%202023%2014:23:18%20GMT	https://www.rxmediciner.com/product/imovane/world-contries.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/imovane/world-contries.jpg	(from https://www.rxmediciner.com/product/imovane/)
07:23:32	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:20%20GMT	https://www.rxmediciner.com/product/furosemiden-20mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/furosemiden-20mg	(from https://www.rxmediciner.com/product/imovane/)
07:23:33	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:21%20GMT	https://www.rxmediciner.com/product/furosemiden-20mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/furosemiden-20mg	(from https://www.rxmediciner.com/product/imovane/)
07:23:33	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:22%20GMT	https://www.rxmediciner.com/product/disal-50mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/disal-50mg	(from https://www.rxmediciner.com/product/imovane/)
07:23:34	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:22%20GMT	https://www.rxmediciner.com/product/disal-50mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/disal-50mg	(from https://www.rxmediciner.com/product/imovane/)
07:23:35	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:23%20GMT	https://www.rxmediciner.com/product/hydroklortiazid-25-50-mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/hydroklortiazid-25-50-mg	(from https://www.rxmediciner.com/product/imovane/)
07:23:36	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:24%20GMT	https://www.rxmediciner.com/product/hydroklortiazid-25-50-mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/hydroklortiazid-25-50-mg	(from https://www.rxmediciner.com/product/imovane/)
07:23:36	35951/35951	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Nov%202016%2009:26:46%20GMT	https://www.rxmediciner.com/js/bootstrap.min.js?v=1479284500	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/bootstrap.min6640.js	(from https://www.rxmediciner.com/product/imovane/)
07:23:37	6618/6618	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2025%20Oct%202018%2002:16:00%20GMT	https://www.rxmediciner.com/js/jquery.slicknav.min.js?v=1514205835	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/jquery.slicknav.min8f0b.js	(from https://www.rxmediciner.com/product/imovane/)
07:23:38	54781/54781	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Apr%202019%2001:30:36%20GMT	https://www.rxmediciner.com/js/owl.carousel.min.js?v=581681551	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/owl.carousel.minb2ae.js	(from https://www.rxmediciner.com/product/imovane/)
07:23:38	11733/11733	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Nov%202016%2009:26:46%20GMT	https://www.rxmediciner.com/js/easyResponsiveTabs.js?v=1089159984	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/easyResponsiveTabsa47c.js	(from https://www.rxmediciner.com/product/imovane/)
07:23:39	2685/2685	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2016%20Jan%202021%2008:00:38%20GMT	https://www.rxmediciner.com/js/main.js?v=1708216838	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/main6670.js	(from https://www.rxmediciner.com/product/imovane/)
07:23:40	95930/95930	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2025%20Oct%202018%2002:38:00%20GMT	https://www.rxmediciner.com/js/jquery-1.11.2.min.js?v=749880520	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/jquery-1.11.2.min09d2.js	(from https://www.rxmediciner.com/product/tradolan/)
07:23:42	23688/23688	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Apr%202019%2000:30:02%20GMT	https://www.rxmediciner.com/css/font-awesome.min.css?v=1478331157	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/font-awesome.min8a02.css	(from https://www.rxmediciner.com/product/tradolan/)
07:23:42	6152/6152	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20May%202019%2004:57:40%20GMT	https://www.rxmediciner.com/css/owl.carousel.css?v=679386865	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/owl.carouselaaf9.css	(from https://www.rxmediciner.com/product/tradolan/)
07:23:42	117302/117302	---M-Z	200	added ('OK')	text/css	date:Wed,%2024%20Apr%202019%2005:18:56%20GMT	https://www.rxmediciner.com/css/bootstrap.min.css?v=954179123	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/bootstrap.minc407.css	(from https://www.rxmediciner.com/product/tradolan/)
07:23:43	2353/2353	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Nov%202016%2009:24:52%20GMT	https://www.rxmediciner.com/css/slicknav.min.css?v=853320853	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/slicknav.min029d.css	(from https://www.rxmediciner.com/product/tradolan/)
07:23:44	71642/71642	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Feb%202021%2007:47:45%20GMT	https://www.rxmediciner.com/css/style.css?v=1109849052	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/styleea4c.css	(from https://www.rxmediciner.com/product/tradolan/)
07:23:44	10108/10108	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Apr%202019%2000:32:58%20GMT	https://www.rxmediciner.com/css/responsive.css?v=1544689696	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/responsivec3ef.css	(from https://www.rxmediciner.com/product/tradolan/)
07:23:45	22459/22459	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Apr%202023%2014:23:33%20GMT	https://www.rxmediciner.com/product/tradolan/world-contries.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/tradolan/world-contries.jpg	(from https://www.rxmediciner.com/product/tradolan/)
07:23:46	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:35%20GMT	https://www.rxmediciner.com/product/disal-50mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/disal-50mg	(from https://www.rxmediciner.com/product/tradolan/)
07:23:47	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:36%20GMT	https://www.rxmediciner.com/product/disal-50mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/disal-50mg	(from https://www.rxmediciner.com/product/tradolan/)
07:23:48	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:36%20GMT	https://www.rxmediciner.com/product/furosemiden-20mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/furosemiden-20mg	(from https://www.rxmediciner.com/product/tradolan/)
07:23:49	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:37%20GMT	https://www.rxmediciner.com/product/furosemiden-20mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/furosemiden-20mg	(from https://www.rxmediciner.com/product/tradolan/)
07:23:50	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:38%20GMT	https://www.rxmediciner.com/product/hydroklortiazid-25-50-mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/hydroklortiazid-25-50-mg	(from https://www.rxmediciner.com/product/tradolan/)
07:23:51	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:39%20GMT	https://www.rxmediciner.com/product/hydroklortiazid-25-50-mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/hydroklortiazid-25-50-mg	(from https://www.rxmediciner.com/product/tradolan/)
07:23:51	35951/35951	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Nov%202016%2009:26:46%20GMT	https://www.rxmediciner.com/js/bootstrap.min.js?v=1380000317	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/bootstrap.mina146.js	(from https://www.rxmediciner.com/product/tradolan/)
07:23:52	6618/6618	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2025%20Oct%202018%2002:16:00%20GMT	https://www.rxmediciner.com/js/jquery.slicknav.min.js?v=1563573398	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/jquery.slicknav.mineb44.js	(from https://www.rxmediciner.com/product/tradolan/)
07:23:53	54781/54781	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Apr%202019%2001:30:36%20GMT	https://www.rxmediciner.com/js/owl.carousel.min.js?v=919281335	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/owl.carousel.minc8df.js	(from https://www.rxmediciner.com/product/tradolan/)
07:23:53	11733/11733	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Nov%202016%2009:26:46%20GMT	https://www.rxmediciner.com/js/easyResponsiveTabs.js?v=101054050	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/easyResponsiveTabs4ab3.js	(from https://www.rxmediciner.com/product/tradolan/)
07:23:54	2685/2685	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2016%20Jan%202021%2008:00:38%20GMT	https://www.rxmediciner.com/js/main.js?v=840176223	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/maina9da.js	(from https://www.rxmediciner.com/product/tradolan/)
07:23:55	95930/95930	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2025%20Oct%202018%2002:38:00%20GMT	https://www.rxmediciner.com/js/jquery-1.11.2.min.js?v=688922281	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/jquery-1.11.2.min29e1.js	(from https://www.rxmediciner.com/product/testogel/)
07:23:56	23688/23688	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Apr%202019%2000:30:02%20GMT	https://www.rxmediciner.com/css/font-awesome.min.css?v=1560782465	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/font-awesome.minf7a8.css	(from https://www.rxmediciner.com/product/testogel/)
07:23:56	6152/6152	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20May%202019%2004:57:40%20GMT	https://www.rxmediciner.com/css/owl.carousel.css?v=1542007652	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/owl.carousel9f3d.css	(from https://www.rxmediciner.com/product/testogel/)
07:23:57	117302/117302	---M-Z	200	added ('OK')	text/css	date:Wed,%2024%20Apr%202019%2005:18:56%20GMT	https://www.rxmediciner.com/css/bootstrap.min.css?v=322048261	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/bootstrap.minf5c4.css	(from https://www.rxmediciner.com/product/testogel/)
07:23:58	2353/2353	---M-Z	200	added ('OK')	text/css	date:Wed,%2009%20Nov%202016%2009:24:52%20GMT	https://www.rxmediciner.com/css/slicknav.min.css?v=1520918849	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/slicknav.minaa09.css	(from https://www.rxmediciner.com/product/testogel/)
07:23:59	71642/71642	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Feb%202021%2007:47:45%20GMT	https://www.rxmediciner.com/css/style.css?v=1827306899	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/style5a7f.css	(from https://www.rxmediciner.com/product/testogel/)
07:23:59	10108/10108	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Apr%202019%2000:32:58%20GMT	https://www.rxmediciner.com/css/responsive.css?v=662755891	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/responsiveac9c.css	(from https://www.rxmediciner.com/product/testogel/)
07:24:00	22458/22458	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Apr%202023%2014:23:48%20GMT	https://www.rxmediciner.com/product/testogel/world-contries.jpg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/testogel/world-contries.jpg	(from https://www.rxmediciner.com/product/testogel/)
07:24:02	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:50%20GMT	https://www.rxmediciner.com/product/disal-50mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/disal-50mg	(from https://www.rxmediciner.com/product/testogel/)
07:24:03	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:51%20GMT	https://www.rxmediciner.com/product/disal-50mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/disal-50mg	(from https://www.rxmediciner.com/product/testogel/)
07:24:04	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:52%20GMT	https://www.rxmediciner.com/product/furosemiden-20mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/furosemiden-20mg	(from https://www.rxmediciner.com/product/testogel/)
07:24:05	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:53%20GMT	https://www.rxmediciner.com/product/furosemiden-20mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/furosemiden-20mg	(from https://www.rxmediciner.com/product/testogel/)
07:24:06	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:54%20GMT	https://www.rxmediciner.com/product/hydroklortiazid-25-50-mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/hydroklortiazid-25-50-mg	(from https://www.rxmediciner.com/product/testogel/)
07:24:06	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2024%20Apr%202023%2014:23:55%20GMT	https://www.rxmediciner.com/product/hydroklortiazid-25-50-mg	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/product/hydroklortiazid-25-50-mg	(from https://www.rxmediciner.com/product/testogel/)
07:24:08	35951/35951	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Nov%202016%2009:26:46%20GMT	https://www.rxmediciner.com/js/bootstrap.min.js?v=1410679609	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/bootstrap.mina3ea.js	(from https://www.rxmediciner.com/product/testogel/)
07:24:08	6618/6618	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2025%20Oct%202018%2002:16:00%20GMT	https://www.rxmediciner.com/js/jquery.slicknav.min.js?v=1785734161	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/jquery.slicknav.min5d3f.js	(from https://www.rxmediciner.com/product/testogel/)
07:24:10	54781/54781	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Apr%202019%2001:30:36%20GMT	https://www.rxmediciner.com/js/owl.carousel.min.js?v=1501055468	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/owl.carousel.mind433.js	(from https://www.rxmediciner.com/product/testogel/)
07:24:10	11733/11733	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2009%20Nov%202016%2009:26:46%20GMT	https://www.rxmediciner.com/js/easyResponsiveTabs.js?v=1761780262	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/easyResponsiveTabs5d5f.js	(from https://www.rxmediciner.com/product/testogel/)
07:24:11	2685/2685	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2016%20Jan%202021%2008:00:38%20GMT	https://www.rxmediciner.com/js/main.js?v=1189235176	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/maina105.js	(from https://www.rxmediciner.com/product/testogel/)
07:24:13	95930/95930	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2025%20Oct%202018%2002:38:00%20GMT	https://www.rxmediciner.com/js/jquery-1.11.2.min.js?v=398372495	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/js/jquery-1.11.2.mine30a.js	(from https://www.rxmediciner.com/product/dalacin-c/)
07:24:14	23688/23688	---M-Z	200	added ('OK')	text/css	date:Tue,%2023%20Apr%202019%2000:30:02%20GMT	https://www.rxmediciner.com/css/font-awesome.min.css?v=474342359	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/font-awesome.mincd4a.css	(from https://www.rxmediciner.com/product/dalacin-c/)
07:24:14	6152/6152	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20May%202019%2004:57:40%20GMT	https://www.rxmediciner.com/css/owl.carousel.css?v=1696597691	C:/Users/belmond/Desktop/newmedcineweb/www.rxmediciner.com/css/owl.carousele0a6.css	(from https://www.rxmediciner.com/product/dalacin-c/)
